,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B3-e003Coalescence-Inoculumn-mBHI,0.0,1.0
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
B4-e003Coalescence-Inoculumn-mBHI,0.044642857142857144,0.20146520146520147
B4-e003Coalescence-mGAM-p5,0.8005952380952381,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.11904761904761904,0.1684981684981685
C3-e003Coalescence-mGAM-p3,0.9375,0.0
C3-e003Coalescence-mGAM-p7,0.8511904761904762,0.0
F4-e003Coalescence-mGAM-p7_S159,0.8511904761904762,0.0
G3-e003Coalescence-mGAM-p3_S82,0.9791666666666666,0.0
G3-e003Coalescence-mGAM-p5_S74,0.9196428571428571,0.0
