,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.2858565737051793,
B4-e003Coalescence-mBHI-p3,0.5169322709163346,
C3-e003Coalescence-mBHI-inoculumn-redo,0.3047808764940239,
C3-e003Coalescence-mBHI-p5,0.6852589641434262,
C3-e003Coalescence-mBHI-p7,0.9282868525896414,
C3-e003Coalescence-mGAM-p7,0.030876494023904383,
F4-e003Coalescence-mBHI-p5_S15,0.045816733067729085,
F4-e003Coalescence-mBHI-p7_S111,0.013944223107569721,
G3-e003Coalescence-mBHI-p3_S34,0.8356573705179283,
G3-e003Coalescence-mBHI-p5_S26,0.00099601593625498,
G3-e003Coalescence-mBHI-p7_S122,0.09860557768924302,
G3-e003Coalescence-mGAM-p5_S74,0.3715139442231076,
B4-e003Coalescence-Inoculumn-mBHI,,0.0
B4-e003Coalescence-mBHI-p3,,0.008943543879262158
C3-e003Coalescence-mBHI-inoculumn-redo,,0.0
C3-e003Coalescence-mBHI-p5,,0.0
C3-e003Coalescence-mBHI-p7,,0.0
C3-e003Coalescence-mGAM-p7,,0.5220793739519285
F4-e003Coalescence-mBHI-p5_S15,,0.2068194522079374
F4-e003Coalescence-mBHI-p7_S111,,0.2867523756288429
G3-e003Coalescence-mBHI-p3_S34,,0.0005589714924538849
G3-e003Coalescence-mBHI-p5_S26,,0.3174958077138066
G3-e003Coalescence-mBHI-p7_S122,,0.16769144773616546
G3-e003Coalescence-mGAM-p5_S74,,0.1403018446059251
