,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,0.02266376901583359,
B11-e003Coalescence-mGAM-p3,0.0,
B11-e003Coalescence-mGAM-p7,0.016764979819931698,
B5-e003Coalescence-Inoculumn-mGAM,0.005588326606643899,
D3-e003Coalescence-Inoculumn-mGAM,0.0,
D9-e003Coalescence-mBHI-p5,0.0006209251785159888,
D9-e003Coalescence-mBHI-p7,0.008072027320707855,
D9-e003Coalescence-mGAM-p3,0.0,
D9-e003Coalescence-mGAM-p5,0.0,
D9-e003Coalescence-mGAM-p7,0.05060540204905309,
F111-e003Coalescence-mBHI-p3_S120,0.009313877677739833,
F111-e003Coalescence-mBHI-p5_S20,0.006209251785159888,
F111-e003Coalescence-mBHI-p7_S116,0.0034150884818379386,
F111-e003Coalescence-mGAM-p3_S168,0.0006209251785159888,
F111-e003Coalescence-mGAM-p5_S68,0.008382489909965849,
F111-e003Coalescence-mGAM-p7_S164,0.0012418503570319776,
H9-e003Coalescence-mBHI-p5_S42,0.0006209251785159888,
H9-e003Coalescence-mBHI-p7_S138,0.019248680533995654,
H9-e003Coalescence-mGAM-p5_S90,0.0009313877677739833,
H9-e003Coalescence-mGAM-p7_S186,0.0009313877677739833,
B11-e003Coalescence-mBHI-p3,,0.40578982597054886
B11-e003Coalescence-mGAM-p3,,0.1992971887550201
B11-e003Coalescence-mGAM-p7,,0.5595716198125836
B5-e003Coalescence-Inoculumn-mGAM,,0.049531459170013385
D3-e003Coalescence-Inoculumn-mGAM,,0.004016064257028112
D9-e003Coalescence-mBHI-p5,,0.6832329317269076
D9-e003Coalescence-mBHI-p7,,0.7337684069611781
D9-e003Coalescence-mGAM-p3,,0.7724230254350736
D9-e003Coalescence-mGAM-p5,,0.43557563587684067
D9-e003Coalescence-mGAM-p7,,0.30890227576974566
F111-e003Coalescence-mBHI-p3_S120,,0.5518741633199464
F111-e003Coalescence-mBHI-p5_S20,,0.588855421686747
F111-e003Coalescence-mBHI-p7_S116,,0.7961847389558233
F111-e003Coalescence-mGAM-p3_S168,,0.5783132530120482
F111-e003Coalescence-mGAM-p5_S68,,0.4825970548862115
F111-e003Coalescence-mGAM-p7_S164,,0.6495983935742972
H9-e003Coalescence-mBHI-p5_S42,,0.6844042838018741
H9-e003Coalescence-mBHI-p7_S138,,0.6092704149933066
H9-e003Coalescence-mGAM-p5_S90,,0.7990294511378849
H9-e003Coalescence-mGAM-p7_S186,,0.858433734939759
