,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.43861813695249846,
A9-e003Coalescence-mBHI-p3,0.6295496607032696,
A9-e003Coalescence-mBHI-p5,0.7739049969154843,
A9-e003Coalescence-mBHI-p7,0.6915484268969772,
A9-e003Coalescence-mGAM-p5,0.7473781616286244,
A9-e003Coalescence-mGAM-p7,0.7739049969154843,
B2-e003Coalescence-Inoculumn-mGAM,0.38186304750154226,
B8-e003Coalescence-mBHI-p5,0.6412708204811844,
B8-e003Coalescence-mBHI-p7,0.8346699568167798,
B8-e003Coalescence-mGAM-p5,0.8692165330043183,
B8-e003Coalescence-mGAM-p7,0.8025909932140654,
E9-e003Coalescence-mBHI-p5_S6,0.756940160394818,
E9-e003Coalescence-mBHI-p7_S102,0.850709438618137,
E9-e003Coalescence-mGAM-p3_S154,0.8988278840222085,
E9-e003Coalescence-mGAM-p5_S54,0.634484885872918,
F8-e003Coalescence-mBHI-p3_S117,0.8013571869216533,
F8-e003Coalescence-mBHI-p5_S17,0.8522516964836521,
F8-e003Coalescence-mBHI-p7_S113,0.8843306600863664,
F8-e003Coalescence-mGAM-p5_S65,0.43584207279457127,
F8-e003Coalescence-mGAM-p7_S161,0.6542257865515114,
A3-e003Coalescence-Inoculumn-mGAM,,0.02814070351758794
A9-e003Coalescence-mBHI-p3,,0.0
A9-e003Coalescence-mBHI-p5,,0.0010050251256281408
A9-e003Coalescence-mBHI-p7,,0.0
A9-e003Coalescence-mGAM-p5,,0.0
A9-e003Coalescence-mGAM-p7,,0.009045226130653266
B2-e003Coalescence-Inoculumn-mGAM,,0.0035175879396984926
B8-e003Coalescence-mBHI-p5,,0.0
B8-e003Coalescence-mBHI-p7,,0.0
B8-e003Coalescence-mGAM-p5,,0.0005025125628140704
B8-e003Coalescence-mGAM-p7,,0.004020100502512563
E9-e003Coalescence-mBHI-p5_S6,,0.0
E9-e003Coalescence-mBHI-p7_S102,,0.0
E9-e003Coalescence-mGAM-p3_S154,,0.0
E9-e003Coalescence-mGAM-p5_S54,,0.0010050251256281408
F8-e003Coalescence-mBHI-p3_S117,,0.0
F8-e003Coalescence-mBHI-p5_S17,,0.0
F8-e003Coalescence-mBHI-p7_S113,,0.0005025125628140704
F8-e003Coalescence-mGAM-p5_S65,,0.0020100502512562816
F8-e003Coalescence-mGAM-p7_S161,,0.0035175879396984926
