,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,0.0,
C5-e003Coalescence-mBHI-p3,0.0038476953907815633,
C5-e003Coalescence-mBHI-p5,0.0004008016032064128,
C5-e003Coalescence-mBHI-p7,0.010581162324649299,
C5-e003Coalescence-mGAM-p3,0.3967935871743487,
C5-e003Coalescence-mGAM-p7,0.7911022044088176,
D4-e003Coalescence-Inoculumn-mBHI,0.0,
D4-e003Coalescence-mBHI-p3,0.0010420841683366734,
D4-e003Coalescence-mBHI-p5,0.0035270541082164327,
D4-e003Coalescence-mBHI-p7,0.06725450901803608,
D4-e003Coalescence-mGAM-p3,0.34380761523046094,
D4-e003Coalescence-mGAM-p5,0.8069739478957916,
D4-e003Coalescence-mGAM-p7,0.79374749498998,
G5-e003Coalescence-mBHI-p3_S36,0.0016032064128256513,
G5-e003Coalescence-mBHI-p5_S28,0.0005611222444889779,
G5-e003Coalescence-mBHI-p7_S124,0.0016833667334669338,
G5-e003Coalescence-mGAM-p3_S84,0.5466933867735471,
G5-e003Coalescence-mGAM-p5_S76,0.7943887775551102,
G5-e003Coalescence-mGAM-p7_S172,0.7392384769539078,
H4-e003Coalescence-mBHI-p3_S47,0.0017635270541082164,
H4-e003Coalescence-mBHI-p5_S39,0.001282565130260521,
H4-e003Coalescence-mBHI-p7_S135,0.002965931863727455,
H4-e003Coalescence-mGAM-p3_S95,0.3589579158316633,
H4-e003Coalescence-mGAM-p5_S87,0.8185170340681363,
H4-e003Coalescence-mGAM-p7_S183,0.7201603206412825,
C5-e003Coalescence-mBHI-inoculumn-redo,,0.0
C5-e003Coalescence-mBHI-p3,,0.0
C5-e003Coalescence-mBHI-p5,,0.0
C5-e003Coalescence-mBHI-p7,,0.0
C5-e003Coalescence-mGAM-p3,,0.0
C5-e003Coalescence-mGAM-p7,,0.0
D4-e003Coalescence-Inoculumn-mBHI,,0.0
D4-e003Coalescence-mBHI-p3,,0.0
D4-e003Coalescence-mBHI-p5,,0.0
D4-e003Coalescence-mBHI-p7,,0.0
D4-e003Coalescence-mGAM-p3,,0.0
D4-e003Coalescence-mGAM-p5,,0.0
D4-e003Coalescence-mGAM-p7,,0.0
G5-e003Coalescence-mBHI-p3_S36,,0.0
G5-e003Coalescence-mBHI-p5_S28,,0.0
G5-e003Coalescence-mBHI-p7_S124,,0.0
G5-e003Coalescence-mGAM-p3_S84,,5.8180125669071444e-05
G5-e003Coalescence-mGAM-p5_S76,,0.002734465906446358
G5-e003Coalescence-mGAM-p7_S172,,0.0
H4-e003Coalescence-mBHI-p3_S47,,0.0
H4-e003Coalescence-mBHI-p5_S39,,0.0
H4-e003Coalescence-mBHI-p7_S135,,0.0
H4-e003Coalescence-mGAM-p3_S95,,5.8180125669071444e-05
H4-e003Coalescence-mGAM-p5_S87,,0.0
H4-e003Coalescence-mGAM-p7_S183,,0.0
